source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-209","da83e132eb67da81","da83e132eb67da8172ea57a426d1a1c95b87aa3571cb4a8552cebd0d46feee79","G2A1P3-IT-0011","g2/a1/it|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","visitare un luogo o un evento • visitare una persona","visitare un luogo o un evento • visitare una persona","visitare un luogo o un evento • visitare una persona","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","IT besuchen comparison[0]: visitare un luogo/evento vs visitare una persona mirrors LV place/event vs person distinction.","INDIVIDUAL_LINGUISTIC"
"BATCH-209","e75d34c82f66f7c8","e75d34c82f66f7c86993f99f6a16008aaf16865c1fc5eb03725a43db32e45316","G2A1P3-IT-0042","g2/a1/it|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","intero • tutto nel complesso • completamente","intero • tutto nel complesso • completamente","intero • tutto nel complesso • completamente","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","IT ganz comparison[0]: intero/tutto nel complesso/completamente preserves whole/entire/completely LV senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-208","00af651b77b93562","00af651b77b93562c1aa76dfd423629b4017e0a8d33cdaae8117528a65a8ffaf","G2A1P3-IT-0043","g2/a1/it|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","piacere • persona al dativo","piacere • persona al dativo","piacere • persona al dativo","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","IT gefallen comparison[0]: piacere/persona al dativo correctly teaches dative-liking pattern.","INDIVIDUAL_LINGUISTIC"
"BATCH-209","f3c5f62a33ae01fc","f3c5f62a33ae01fc9eb8afa5b51ae5b818fab2e8457e4123de800d452da5539a","G2A1P3-IT-0053","g2/a1/it|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","carino • attraente nell'aspetto","carino • attraente nell'aspetto","carino • attraente nell'aspetto","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","IT hübsch comparison[0]: carino/attraente nell'aspetto matches pretty/attractive-by-appearance contrast.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","95c46b6763f7b914","95c46b6763f7b91405648fec14c59168fcab31f82974eb447759d7996a51d16e","DISC-G2-A1-IT-L0004","g2/a1/it|Appetit|idx:689|study.translation|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Appetit|idx:689","study.translation","apetīte","Appetit","","Appetito","Appetito","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","IT Appetit study.translation: «Appetito» correctly translates appetite/apetīte.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","b09df618ade5a472","b09df618ade5a472bae07527600ad209c9ef72a5f7e966447662c6f73f0e1a7b","DISC-G2-A1-IT-L0008","g2/a1/it|April|idx:41|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","April|idx:41","lv","aprīlis","April","","Aprile","Aprile","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT April/lv: «Aprile» is the correct Italian month name for April/aprīlis.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","9ab256272805266e","9ab256272805266e4c30d9743c9036fb2ae8e7adb7b282b26ead9bb75340623f","DISC-G2-A1-IT-L0015","g2/a1/it|aufwärts|idx:53|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","aufwärts|idx:53","lv","uz augšu","aufwärts","","In alto","In alto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT aufwärts/lv: «In alto» appropriately renders upward/uz augšu direction.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","db823571e957efa8","db823571e957efa8842d934f4aa45d6fba62fe1297edbd2b97c266d8cbef8d5f","DISC-G2-A1-IT-L0017","g2/a1/it|August|idx:56|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","August|idx:56","lv","augusts","August","","Agosto","Agosto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT August/lv: «Agosto» is standard Italian for August/augusts.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","5c0b33e0ce3e91c4","5c0b33e0ce3e91c4bd32f7e52660c6157844efa492c49afa5c2dc9ff87bc7c9a","DISC-G2-A1-IT-L0013","g2/a1/it|beste|idx:86|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","beste|idx:86","lv","vislabākais","beste","","Il migliore.","Il migliore.","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT beste/lv: «Il migliore.» conveys superlative best/vislabākais with acceptable A1 punctuation.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","b563a10516e42481","b563a10516e42481df0b80c687ab48a26522d5180e1f022239ecaf46fbc5925a","DISC-G2-A1-IT-L0007","g2/a1/it|blond|idx:103|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","blond|idx:103","lv","blonds","blond","","Biondo","Biondo","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT blond/lv: «Biondo» is the correct adjective for blond/blonds.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","64c98d8b1aa03c64","64c98d8b1aa03c64f2b40479e2700e31c92e413cf611bfba2506b10e1ca3ed91","DISC-G2-A1-IT-L0012","g2/a1/it|breit|idx:108|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","breit|idx:108","lv","plats","breit","","Largo","Largo","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT breit/lv: «Largo» correctly translates wide/plats.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","f4762612c4383921","f4762612c4383921b204e2302025a096ee54957489ff6d2462d54d01c7b79f61","DISC-G2-A1-IT-L0007","g2/a1/it|Erdbeere|idx:76|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Erdbeere|idx:76","lv","zemene","Erdbeere","","Fragola","Fragola","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Erdbeere/lv: «Fragola» is the standard Italian strawberry/zemene term.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","a23a26322e4831b4","a23a26322e4831b4c16317a600fb7a45e8c6127bf2f6d0028d003dfa2dceecca","DISC-G2-A1-IT-L0006","g2/a1/it|fünfzigste|idx:215|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","fünfzigste|idx:215","lv","piecdesmitais","fünfzigste","","Il cinquantesimo","Il cinquantesimo","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT fünfzigste/lv: «Il cinquantesimo» correctly renders ordinal fiftieth/piecdesmitais.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","c35a96c6f588cea0","c35a96c6f588cea0b7182f0f41c98cc9bfe7f9407a7e7f542e825cbc8aaecffb","DISC-G2-A1-IT-L0008","g2/a1/it|Garage|idx:220|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Garage|idx:220","lv","garāža","Garage","","Autorimessa","Autorimessa","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Garage/lv: «Autorimessa» is standard Italian for garage/garāža; no correction needed.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","80eb669286960230","80eb6692869602305f8b03eb28660b54e659f6e5ddcc420eb304ec567e92f71a","DISC-G2-A1-IT-L0004","g2/a1/it|Gramm|idx:246|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Gramm|idx:246","lv","grams","Gramm","","Grammo","Grammo","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Gramm/lv: «Grammo» correctly renders gram/grams in metric vocabulary.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","e10e8c5b77ac64c0","e10e8c5b77ac64c04acde7b78da8b1466f9199bef34babd8a93701285802b353","DISC-G2-A1-IT-L0005","g2/a1/it|Grammatik|idx:247|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Grammatik|idx:247","lv","gramatika","Grammatik","","Grammatica","Grammatica","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Grammatik/lv: «Grammatica» is the expected Italian noun for grammar/gramatika.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","ab0a4ea34c9da1fe","ab0a4ea34c9da1fe60a6d0c6be2a0a12fd4ace654bb5ff453fde3a1ebd93a73f","DISC-G2-A1-IT-L0009","g2/a1/it|Gruppe|idx:255|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Gruppo","Gruppo","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Gruppe/lv: «Gruppo» accurately translates group/grupa.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","60b12a19a6d80d77","60b12a19a6d80d771b391ca0fd35bd0c1dbee1697ca942a1759280c99568ca2f","DISC-G2-A1-IT-L0010","g2/a1/it|Gruß|idx:256|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Gruß|idx:256","lv","sveiciens","Gruß","","Saluto","Saluto","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Gruß/lv: «Saluto» is idiomatic Italian for greeting/sveiciens.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","564efe4ce5173936","564efe4ce5173936a762cf242cc0875273f34e64c707c951afce8976d01e568e","DISC-G2-A1-IT-L0016","g2/a1/it|Hauptstadt|idx:272|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Hauptstadt|idx:272","lv","galvaspilsēta","Hauptstadt","","La capitale...","La capitale...","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Capitale","IT Hauptstadt/lv: production «La capitale...» has truncation ellipsis; replace with clean headword «Capitale» for galvaspilsēta.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","f3afd94e95fde6a6","f3afd94e95fde6a6c6de341111013f200fd281b0392bbcc40a808ae771e72c97","DISC-G2-A1-IT-L0004","g2/a1/it|Meter|idx:404|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Meter|idx:404","lv","metrs","Meter","","Metro","Metro","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Meter/lv: «Metro» is correct Italian for meter/metrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","a29943cd398ac1ea","a29943cd398ac1ea90b401543c23928afdec1e3f2e6f58cef1ebc5d1740e3d86","DISC-G2-A1-IT-L0007","g2/a1/it|Minute|idx:407|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Minute|idx:407","lv","minūte","Minute","","Minuto","Minuto","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Minute/lv: «Minuto» correctly maps minute/minūte.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","879f89eeb0ed5470","879f89eeb0ed5470699225c953742766dbbb8c51c4780c2782d404649b7a2b0d","DISC-G2-A1-IT-L0012","g2/a1/it|Musik|idx:422|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Musik|idx:422","lv","mūzika","Musik","","Musica","Musica","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Musik/lv: «Musica» is standard Italian for music/mūzika.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","fb5e2970763a313b","fb5e2970763a313b004fcf04021ad7d346bb9fefe6fb28677039a9cac25f7ba9","DISC-G2-A1-IT-L0004","g2/a1/it|Ostern|idx:467|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Ostern|idx:467","lv","Lieldienas","Ostern","","Pasqua","Pasqua","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Ostern/lv: «Pasqua» is the correct Italian holiday name for Easter/Lieldienas.","INDIVIDUAL_LINGUISTIC"
"BATCH-165","20ff2da254708f09","20ff2da254708f0938a2acd8c2874dba8869e7975d1ce98930e80b6154e9f6e8","DISC-G2-A1-IT-L0014","g2/a1/it|Polizei|idx:479|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Polizei|idx:479","lv","policija","Polizei","","Polizia","Polizia","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Polizei/lv: «Polizia» correctly translates police/policija.","INDIVIDUAL_LINGUISTIC"
"BATCH-167","d95ce7acac32c150","d95ce7acac32c15043f05124fdf7290740aa323c3d9fb74436ca9a4eac233825","DISC-G2-A1-IT-L0018","g2/a1/it|Punkt|idx:486|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Punkt|idx:486","lv","punkts","Punkt","","Punto","Punto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT Punkt/lv: «Punto» is appropriate for point/punkts in A1 vocabulary.","INDIVIDUAL_LINGUISTIC"
"BATCH-166","44cfa69ed5bc3716","44cfa69ed5bc371676815ff6b6022b8250593501178a47efc7b04165c27bbadd","DISC-G2-A1-IT-L0014","g2/a1/it|September|idx:546|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","September|idx:546","lv","septembris","September","","Settembre","Settembre","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","IT September/lv: «Settembre» is the standard Italian month for September/septembris.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","3636063c2d70360b","3636063c2d70360bdb6289d3207116b2db8efa55ccfa38fc25cccb72ed961017","G2A1P3-MK-0008","g2/a1/mk|a1-aus|a1.card.a1-aus.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.native","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Од","MK aus native: LV has single «no»; duplicate «Од • Од» is mechanical—keep one Macedonian preposition.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","674d597bd2840bef","674d597bd2840bef2be34d4f1185ab246a06d3f52beaf642d2699c5b16c2357c","G2A1P3-MK-0009","g2/a1/mk|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Од","MK aus study.translation: duplicate «Од • Од» repeats identical meaning; LABOT to single «Од» for LV «no».","INDIVIDUAL_LINGUISTIC"
"BATCH-212","bbc9bd43da6a8278","bbc9bd43da6a827880420c9272900fd9037a5077715ac2b79f5f019a11c735e3","G2A1P3-MK-0020","g2/a1/mk|a1-ein|a1.card.a1-ein.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-ein","a1.card.a1-ein.native","nenoteiktais artikuls","ein","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK ein native: three segments cover indefinite article/one/some senses from LV nenoteiktais artikuls.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","5d8076cfcddf4c31","5d8076cfcddf4c312d8026bd4b025f17b8d5e0cc0361674b1ae10012320ff4c6","G2A1P3-MK-0021","g2/a1/mk|a1-ein|a1.card.a1-ein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-ein","a1.card.a1-ein.study.translation","nenoteiktais artikuls","ein","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","Неопределен член • Еден • Некој","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK ein study.translation: consistent with native field; Neопределен член • Еден • Некој preserves LV distinctions.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","5a72bdf31f7801b8","5a72bdf31f7801b857447fdf477bc0709c0b1e5be02ff5ee48a7fbd1c6bcce28","G2A1P3-MK-0024","g2/a1/mk|a1-eis|a1.card.a1-eis.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-eis","a1.card.a1-eis.native","ledus • saldējums","Eis","Мраз • Сладолед","Мраз • Сладолед","Мраз • Сладолед","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Eis native: Мраз • Сладолед distinguishes ice vs ice-cream from LV ledus • saldējums.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","d8b906403e4744c7","d8b906403e4744c73c169be8c1f1e6b2d5aa30f5492f93751fb11f4a29359aaf","G2A1P3-MK-0025","g2/a1/mk|a1-eis|a1.card.a1-eis.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-eis","a1.card.a1-eis.study.translation","ledus • saldējums","Eis","Мраз • Сладолед","Мраз • Сладолед","Мраз • Сладолед","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Eis study.translation: mirrors native ice/cream split; production already target-language Macedonian.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","c2365b1019b9a05a","c2365b1019b9a05adc11055b38a2706d1e50383d66f47e76e4f538c2f33a6dad","G2A1P3-MK-0037","g2/a1/mk|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-etwas","a1.card.a1-etwas.native","kaut kas","etwas","Нешто • Малку","Нешто • Малку","Нешто • Малку","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK etwas native: Нешто • Малку maps something/a-little senses from LV kaut kas.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","b35af8744861dc89","b35af8744861dc89faea2e86930a94aa0477ccdd4d64d0c2e606db29f093c9dd","G2A1P3-MK-0038","g2/a1/mk|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-etwas","a1.card.a1-etwas.study.translation","kaut kas","etwas","Нешто • Малку","Нешто • Малку","Нешто • Малку","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK etwas study.translation: consistent with native; both Macedonian segments are valid.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","eecae7ebd1ddc376","eecae7ebd1ddc376b3bbb1e1003c0728c8e3bd686ff52686edcedba08200df37","G2A1P3-MK-0045","g2/a1/mk|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.native","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Frau native: Жена • Сопруга preserves woman/wife contrast from LV sieviete.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","e4ae6c14d6761988","e4ae6c14d67619887bcd82b9940f8c51495aa163aae1c69b9fd785131e935b60","G2A1P3-MK-0046","g2/a1/mk|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.study.translation","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","MK Frau study.translation: matches native woman/wife glosses in Macedonian Cyrillic.","INDIVIDUAL_LINGUISTIC"
"BATCH-212","4a495d8db775ad09","4a495d8db775ad090ea6a59814aa12150320541354206d8150eb66068ba71435","G2A1P3-MK-0047","g2/a1/mk|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-fuer","a1.card.a1-fuer.native","priekš","für","За • За","За • За","За • За","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","За","MK für native: duplicate «За • За» repeats identical meaning; LABOT to single «За» for LV «priekš».","INDIVIDUAL_LINGUISTIC"
