finding_stable_ids,escalation_batch_id,decision_target_key,non_owner_identity_hash,unresolved_category,owner_status_before,owner_decision_before,owner_note_before_prefix,owner_status_after,owner_decision_after,owner_note_after_prefix,decision_rule,decision_provenance
"g2/a1/fi|Bauch|idx:73|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-004","91fa1d1c5da173d86e8d3c1a1b195629113ac7bb1944757e1fbb5ce5b74c18ab","535b38be708e0916b1dfc29a8638cfd8098b4efacffb814ea70cdef3b104d778","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Baum|idx:74|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-004","b43458aae66686f09bfd1a89ab9971325fbb88d477a01c76c04be87100f5e391","406e97305df129e2982739e189c16723ba79cb8edbf687ae21d41328ec117acd","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Bein|idx:80|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-004","7eb2e7c1d7330979eb51890f5e4f42d407fb8629b5c9e19f594e075185efa44d","9520a232f98a299b1978c8b4e42c2f781def8e0fce8be7a053a7faa4886a3993","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Beispiel|idx:81|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-004","bbcc2de7ef6daf82964deeefe35fa4a3286c41ea4835033bb96d560979a7ad99","4ea0f8b138e5b02a73843ec01918837647d2fb865e747a77c66d6c4d7f39d6ef","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Berg|idx:84|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-004","643a08fa362c7f2de47a6eb5daca8a153865b1b7891c0ecd47e71301953c7835","1a863b413c393bc427edec3bab9df8383012064df593d61bb5c2def016e2e9e5","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Brot|idx:1|lv|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","ESC-004","f52140ca883624281189963c59a0edaa462be903c559b2d917dda86e80bbe2b8","82ee226f7667adf241ebb23af8c2ccc59b827bf9b7bfed33ad63cf067452f1e1","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Bus|idx:119|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","161f3cc6c58134fd58ecb087a9d5680d47d99205cf17f0ab76fc3fa99c1832cb","4765a5d966146d6691f0f4409006b319a6a9c1b6850c41609a4a8eb6f1d9f886","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Butter|idx:120|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","139e185646bc7890aaa3aa55247cdc37a282eeac32cd853a5e59241ce98ebf5b","104f3b4511c5e865eafcfcc583abadf2e1b9ca65819a6639a35ebd54d8588c15","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Café|idx:121|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","d424eef23246da758144a7d066f9a6b6956cdfc541e73daf291ec816fa5d0349","2d134f8b12fed2bebf4cdc6a9267d3e18923b4f016e2904cbc1c79fb6ddfa260","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Computer|idx:123|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","83b7b7e55fe7ad851701d9f0d7a5560f03b4da23350cdb5f8d528f3e4d7d00a7","7c625f55c94826980ef5bf6ac51ac76db3b1d5431c64d7e738184e63f428d2cf","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Cousine|idx:125|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","9a140db15ae7cdfd8704bde2043306c542aeb19401c7ec0a6924214ac2b18e87","5f55e179bf263936cc486b78cf07b1050cf6be3b121ef3e8d8c72e32e8535e39","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Cousin|idx:124|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-004","bd9284f88427c1f3e8243fca42d3f0fc46e9db38fc02519370785e191030b75e","d036d84b560a3031b8477f34137c615f02198bcf0b571c8f68df643ea7b70b4f","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Datum|idx:131|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","b3fdf6865e7238d1db456a525052f3b474a13e0ee987471bb469d19933c775e5","e3a1b00fc631d962efa052ad2e1b86cbcca7d2c83143fa1b9cda6c6ada21f4f9","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Dezember|idx:136|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","7a0f3f418e8a4ee759f47946698328c46c83cc2fd04d6d2d0755e20d0a93d9e7","f707b4e1f15eaa77a05aa2f8a10677ea83cbf371e7bd0b6fd2d407157737237d","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Dienstag|idx:138|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","82760f19c70333db3ffc6e2cd75a65d5c8dd83b837fcf3eb536534ad0522a609","27aea470027927b500283be1208f8c6fdb004c70cf9bac1c951426ca702295e4","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Ding|idx:140|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","3925d2b75b7be2f09649e694f742cc2a1de86cc4a44882170e79d6bbcb5aec43","4fcef5aa3a1eb61b2edce9a2804e7d9f9f31e007070dfeb09ba6dcdfcbf77d46","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Donnerstag|idx:141|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","ec12cc3150bfce7f4b16d00ee1293617139db71104c59f900faf092aecc8f361","f58e819d4fdfa4669d0eba90c5757435f91d6994d28bfdd84b9858ffc1a4dde1","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Dusche|idx:151|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","87183361f4129d4d12ae03f7cf83c8be16ee6fcf21474ac4656f586a562b1f3d","ac450b49eb92682e68d8c5f2907d943db5db0ddde9fcb9cade0c3d30291cb5e1","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|E-Mail|idx:159|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","8127a73f1b6ad11e7ad5632d4772bd3cc27a6a8e3246e5e10d91440e8b89108a","d8e6d0af1cdc647d47f8d7549421a879dab33890e2a52a35b77e07d3cc9dc67b","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Ecke|idx:152|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","9321f4856a648c5c64afc87cdf3a2e2b5fe26eec98e6dd56d5311bc7cefebfce","8de1a9ff24ff151c5ea4229f6d88cf4bb1e33515e0d586f70b72557d85b6f399","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Ei|idx:153|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","e8f748adc31e004869b5cc2efd5283cd7f6407aa8705a7a5ee5e9aa0d632de93","971a6f466ea3bd57571916ef6deeeb0b1a12685f1615393bfaa540a1a365d465","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Eltern|idx:160|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","b915d9a8a97baf3f5d99cf44a335532839ba28c1c55743bfa6543897903948d2","119807c51825159cfbfb1829611892ab85ac3ce0c09640b722cb472f2352bb1f","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Ende|idx:161|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","59494f5f96cd38a06f2cf84df9607ec5207802784714e4648b93dfc89afa3455","81dacb013e1b94e7def0c584d879643475119a3ae1e35b356acb6cae52bdb7b4","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Erbse|idx:163|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","268ef34a031e79e977081a3b5e98d2227014480426f5a85378ba239087801b7d","c865690b575c9a06d4b49d99bc8b0e22716934b4d780ce8125f005ffdf068887","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Erdbeere|idx:76|lv|LINGUISTIC_ERROR|gpt-5.6-luna","ESC-005","f42e537707fb53d7577684100ca1beb3ea5ffeef0379e734912c892884746ec9","d39cc699ac4dae26e25ec0fff13796096008a0fab22f91663aa613c1cffd25b7","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","NELABOT","TARGET_VALUE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_","SEMANTIC_TARGET_VALUE_VALID","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Erde|idx:164|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","3a8c3467142d46273e8936e8e66aaebd6eff56e5a689e8f5b415d9a573bfecfa","c6ce0992b2f869eb5224371532359a725d52b18f3ae155cfc4150540479d7e56","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Esslöffel|idx:168|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","4194b588aec91d405c37d5cb51b945cf8ea83229d7a68bb7294f797a478576c6","8be6f25055d3cceb28feef4259aa8e493f9fd3039633c259085c00c7a23247a5","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Familie|idx:174|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","909e9106b7dac4c0a9bb923a5e5f0623eef43e14728e52122c8ddcd9a5feec3d","900a3a04b936ad51618784e49842cf368778f2d5e28404c5295ab269b2447d29","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Farbe|idx:176|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","28d20231122be4e5c6f3269c10142fef8f5e03cd58a2d06b4efb3d157ebc08d8","1fdfe213d9d9ecbfa262eaad7488da656db59edc144fdfead9f61b6abdf66f77","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Februar|idx:178|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","0715fc1eebb577367c7fa767d4094eec4fc9bf9272b647057193243da009ed76","a7aa82ce0de34d3253061f943661164d4005620ede0f6fbf4ae135d61b67c907","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Fehler|idx:179|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","0bc425f406d83185819924b92ae75e111013fc6ca8842ecd3d1c0ef76c13ad2e","354acc782ad0ccbf2c31bf8753c9aadb885dcd6cab4dd998d01fbef31f185deb","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Fenster|idx:180|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","7323f2dc1101edd189167958ddbc8673b465b264f4b97e5202701eecb3b78d34","c862cb8a1c45b505b00c00c7b559823a11f5adb47ccc5ef630d00e9683857160","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Fuß|idx:217|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","c7bfc6b613d806dc9f95f35c360075298c0ead9307b5204a0e1ea2c580936d54","a9168335d91664c2582236545a083e39571888328383bdc7054546941883a607","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Garage|idx:220|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","cc06c09752f1715b2cd9c0dfbe5ed8566be2206d10e94ff9e8b777e17aaf9826","ff4f33d695f4715a69cbd2a315bd896b1d015b851a38ac9c1316288908ee3f16","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Garten|idx:221|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","7c9b9fb02ed94bff50c20be95388617ff853574cd75cba6e3351e2d3e87aa8db","1f2caf87b426180dbf9dd05475960e108dda132f255cdf81d1d23a3fde61ad55","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Gast|idx:222|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","3d8c061a776d42ce5ae597fabd51d6d1e50784f10dabb31e238ff91afdf3367c","08f86d78ad15851685102d833b35d857fcbf2389dfe05ac769a937822e2418c6","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Geld|idx:229|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","3c97a43daa8457440ff1764e6fbd2f11c1a833ae245aafbc62a5fe031b98627d","9a599c647becaf3b8ca50c5491ca83f71cc6a64b3205b532630887e656ba36cb","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Gesicht|idx:235|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","cdbae6d83c2aa7b310695673b96486a7186e7583093f7a0a32da18561a126fc3","30b9d4d2fb9eef3e603d4cb1e06676ef6e634b430acd0f5bb36a770237989c7a","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Gesundheit|idx:238|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","f86040e9de28cf3f6e218743713ea9316f8989ee4ed936781306e141486026bd","ca458225ecb92094297c55d792c0ab7a5f1aca4fa7bcecdce922d4ef61349b55","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Getränk|idx:239|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","7efa31571a8976ff0d18cc8477dec6b9f44272347f4cf26561477b697612438b","d5a10ac59debd8646452514adbccec292bae67860cabdf85d41791de8ebe2f37","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Giraffe|idx:240|lv|WRONG_LANGUAGE|gpt-5.6-luna","ESC-005","4fcd28f86f38d2567212fa402ce0c9e0a1c1841c47ff4b1ee1fdf0eb899d7f8c","b9b6de9dbbfe3496fb90ca08315338bd9aa7c49c24faa629c7351399e0c0599f","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Glas|idx:241|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","e481ff79a9c40ab3abadb5bc38e0548ae62cabba4e326df1acb6d492cc501653","80573137b39684a8e48e6754d2fac390b6939938e0b608b93706cd2a9e99a764","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Glück|idx:244|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","867fb2c5b5135e33a0624fb81dbdf27992439c2ee47d4a0a6330c0acac5a0a88","8267f88b66914896561894b999b8409b20944669f11f9ea5fc3940ebd4c2d83d","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Grammatik|idx:247|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","0a422fc7a3968a9275a8e4857ab99f6e869f4d1efcf2a307a2000eb503391633","a8aa629a74fd188685018a22a624a90509f95d5b122ec2bb641270ae810b8faa","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
"g2/a1/fi|Gramm|idx:246|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","ESC-005","5b0fab586060f9720bbb442afcb69c2764aeb8899eb3f30698dc245493377c99","27a843982824262eefdbecb7653110809cacfcf15acc5d3e508269e2bb742a09","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","TARGET_LANGUAGE_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_","TARGET_LANGUAGE_PRESENCE","AUTOMATIC_RULE_DECISION"
